21.223,18.042,1
24.462,27.822,1
26.462,17.614,1
32.063,31.71,1
19.59,20.173,1
23.197,21.857,1
23.057,23.165,1
20.974,18.882,1
29.005,27.004,1
20.873,22.432,1
24.666,22.46,1
24.508,32.044,1
23.559,21.894,1
21.063,16.413,1
28.487,28.826,1
28.775,27.842,1
31.157,28.268,1
32.424,38.644,1
27.052,15.512,1
27.287,28.959,1
28.309,28.521,1
24.145,28.652,1
23.305,19.602,1
22.821,22.763,1
27.002,27.864,1
27.128,26.693,1
24.935,22.541,1
26.12,21.737,1
22.255,23.672,1
20.093,20.533,1
26.125,26.8,1
24.254,31.716,1
25.528,29.586,1
27.036,29.653,1
23.72,22.932,1
25.735,28.365,1
25.517,29.42,1
23.78,21.562,1
21.32,15.981,1
25.264,32.871,1
17.053,18.816,1
23.597,14.484,1
22.336,14.542,1
27.827,26.264,1
23.65,15.534,1
21.416,19.961,1
20.441,18.944,1
26.119,35.626,1
31.018,27.85,1
25.63,29.142,1
26.667,34.489,1
23.47,31.053,1
28.543,26.703,1
26.685,13.445,1
24.983,26.692,1
23.966,24.463,1
21.115,18.851,1
28.243,27.96,1
18.973,18.858,1
24.657,15.604,1
21.857,21.865,1
27.488,26.01,1
24.919,21.923,1
20.232,18.699,1
22.815,16.641,1
22.506,21.55,1
25.125,23.522,1
24.926,27.206,1
26.512,25.965,1
21.701,17.539,1
25.214,31.235,1
27.604,16.18,1
22.397,19.859,1
27.009,28.347,1
25.483,26.988,1
20.437,16.606,1
18.228,15.795,1
31.645,28.578,1
23.479,22.235,1
22.405,16.999,1
27.899,31.283,1
24.846,18.107,1
25,25.599,1
25.72,26.244,1
23.977,20.403,1
25.881,27.532,1
25.18,22.196,1
24.937,19.435,1
26.547,30.661,1
15.104,17.575,1
30.557,29.945,1
18.553,15.103,1
26.162,19.504,1
23.535,30.159,1
20.703,23.455,1
29.341,36.124,1
26.184,28.584,1
22.436,22.752,1
28.15,28.383,1
20.442,22.389,1
27.701,13.981,1
24.906,22.355,1
30.365,29.698,1
21.621,17.362,1
29.93,27.893,1
29.793,34.06,1
23.108,24.154,1
26.327,13.579,1
22.558,21.095,1
24.919,18.163,1
27.949,34.366,1
27.765,26.096,1
20.116,17.366,1
27.532,31.487,1
22.452,18.871,1
25.858,29.263,1
35.373,33.122,1
27.697,15.298,1
25.05,24.594,1
22.736,22.251,1
23.378,23.213,1
25.495,27.483,1
21.096,17.164,1
25.105,34.902,1
23.584,30.114,1
14.639,10.457,1
20.674,17.09,1
17.636,18.243,1
15.568,20.516,1
24.207,18.915,1
25.665,30.721,1
25.628,30.567,1
20.093,16.83,1
24.593,22.93,1
26.716,30.217,1
29.637,29.625,1
21.75,21.836,1
18.271,11.824,1
18.373,17.072,1
24.653,28.174,1
35.766,33.439,1
25.471,18.516,1
25.23,19.897,1
26.186,30.46,1
17.595,18.242,1
22.615,24.091,1
24.421,19.375,1
16.878,21.244,1
30.866,27.829,1
29.765,33.196,1
26.603,25.868,1
24.034,19.829,1
38.569,36.976,1
16.241,32.375,2
20.015,30.247,2
20.126,31.013,2
15.598,36.158,2
12.705,37.145,2
15.042,32.038,2
18.27,35.556,2
14.184,34.79,2
16.411,33.089,2
18.004,34.245,2
17.4,38.654,2
21.523,35.286,2
20.045,33.01,2
15.915,34.346,2
17.532,33.648,2
16.284,32.907,2
17.126,36.582,2
17.951,33.208,2
17.873,29.913,2
18.27,37.243,2
14.855,36.854,2
17.222,33.952,2
18.428,32.069,2
15.714,33.399,2
13.972,35.46,2
22.142,33.734,2
18.454,36.092,2
15.532,35.367,2
22.022,31.697,2
20.911,33.89,2
19.151,36.713,2
19.284,34.59,2
14.823,36.021,2
17.838,36.761,2
20.675,33.463,2
17.513,34.268,2
20.602,31.745,2
23.388,35.938,2
15.457,31.316,2
19.07,35.198,2
16.115,33.408,2
16.3,37.035,2
20.802,35.749,2
16.153,34.795,2
17.466,34.828,2
16.05,36.499,2
16.626,33.355,2
15.095,34.148,2
15.213,31.429,2
18.755,35.991,2
19.482,32.027,2
19.889,33.153,2
21.036,38.388,2
18.466,34.634,2
15.67,32.742,2
18.622,36.823,2
13.735,36.233,2
12.296,32.33,2
15.791,31.568,2
17.997,34.164,2
14.171,29.725,2
17.59,33.108,2
17.229,31.298,2
19.266,32.994,2
18.227,31.885,2
19.415,31.993,2
17.719,36.133,2
14.133,32.521,2
13.627,32.731,2
18.603,32.117,2
18.726,33.732,2
17.177,32.24,2
18.706,32.05,2
15.796,37.522,2
18.886,33.628,2
15.794,34.681,2
17.495,33.257,2
23.049,36.695,2
19.137,32.648,2
19.705,31.531,2
15.266,35.345,2
18.213,33.577,2
19.395,32.144,2
17.117,34.151,2
15.394,35.514,2
18.727,34.135,2
17.021,34.23,2
15.135,35.641,2
22.013,33.298,2
17.451,32.745,2
18.772,35.525,2
18.777,32.536,2
16.298,30.601,2
22.677,35.313,2
16.664,35.984,2
18.43,30.778,2
17.44,37.051,2
20.572,30.16,2
18.558,34.762,2
19.313,34.6,2
19.53,31.494,2
18.286,33.292,2
15.5,31.042,2
16.872,34.432,2
15.816,33.516,2
19.823,33.578,2
18.551,32.327,2
20.266,30.928,2
17.972,31.718,2
16.066,34.122,2
15.218,33.966,2
19.988,31.796,2
20.777,33.208,2
16.778,33.131,2
17.064,30.194,2
16.707,33.108,2
18.727,32.963,2
16.704,33.136,2
17.96,32.88,2
16.906,34.782,2
21.905,35.803,2
16.218,37.484,2
20.002,34.132,2
17.634,32.855,2
22.558,33.566,2
21.841,33.694,2
18.037,37.276,2
17.406,34.702,2
21.296,31.088,2
18.648,34.354,2
18.956,34.503,2
16.471,35.077,2
16.678,33.976,2
20.707,33.588,2
21.111,34.797,2
18.744,34.097,2
15.956,35.828,2
17.748,33.215,2
16.705,33.438,2
20.909,34.42,2
20.395,30.884,2
18.461,36.219,2
14.274,35.367,2
18.327,32.841,2
21.024,30.546,2
17.125,34.746,2
17.212,30.989,2
15.756,33.148,2
15.487,33.294,2
18.974,34.462,2
15.658,36.288,2
16.199,32.105,2
16.001,33.452,2
17.154,33.091,2
17.267,35.595,2
17.79,34.188,2
14.221,35.023,2
20.592,35.485,2
20.009,34.37,2
17.902,36.706,2
17.057,35.928,2
17.732,32.731,2
15.486,38.935,2
17.69,34.316,2
17.07,36.655,2
19.435,35.679,2
21.513,31.076,2
21.676,30.85,2
22.121,33.933,2
16.338,34.789,2
16.619,31.947,2
20.485,36.37,2
18.817,34.884,2
15.321,36.294,2
18.348,38.838,2
19.083,34.689,2
19.627,34.122,2
18.085,36.641,2
18.695,32.449,2
17.15,36.761,2
17.25,32.63,2
16.181,34.253,2
15.92,37.647,2
17.636,35.479,2
18.729,34.751,2
15.984,33.188,2
16.845,34.594,2
22.39,33.447,2
16.756,33.015,2
17.999,38.266,2
19.093,33.3,2
12.384,34.971,2
18.765,31.166,2
14.504,36.334,2
20.813,32.399,2
17.365,38.721,2
17.785,31.308,2
14.762,37.646,2
20.16,34.665,2
18.538,37.174,2
15.079,34.564,2
19.985,32.99,2
16.077,37.25,2
21.081,33.704,2
20.153,33.467,2
19.119,30.265,2
15.506,32.714,2
16.852,32.873,2
13.601,33.301,2
15.364,32.675,2
17.292,33.28,2
21.182,32.233,2
18.677,33.92,2
17.743,29.174,2
19.414,37.388,2
17.403,33.333,2
18.099,32.795,2
18.649,33.836,2
20.803,37.46,2
16.159,35.243,2
16.365,33.427,2
18.117,35.141,2
18.657,37.525,2
16.201,38.31,2
18.796,34.834,2
15.546,33.07,2
12.41,34.574,2
20.719,39.735,2
20.393,30.006,2
16.571,35.034,2
19.068,31.23,2
13.936,30.526,2
18.495,35.982,2
16.802,34.925,2
23.732,35.143,2
18.069,33.028,2
17.355,34.337,2
19.965,32.193,2
19.547,32.412,2
15.587,34.089,2
20.018,36.018,2
17.786,33.233,2
19.2,37.967,2
20.865,32.209,2
17.545,32.317,2
18.961,37.999,2
23.056,33.673,2
19.641,32.372,2
16.048,33.056,2
15.037,33.772,2
17.85,35.393,2
19.831,34.448,2
21.044,34.315,2
13.688,30.531,2
17.707,29.941,2
17.212,32.252,2
16.636,31.931,2
19.056,35.439,2
16.429,33.201,2
16.771,34.951,2
17.232,33.633,2
19.828,34.457,2
18.569,32.602,2
21.289,34.65,2
17.399,34.521,2
19.92,32.292,2
20.023,31.117,2
18.316,37.338,2
21.833,32.486,2
20.286,35.815,2
21.379,34.775,2
18.853,32.07,2
16.634,36.389,2
17.162,33.804,2
20.24,34.565,2
18.618,33.494,2
19.486,35.094,2
15.971,32.666,2
14.277,32.677,2
17.824,36.157,2
17.168,36.712,2
20.951,36.898,2
16.831,34.21,2
17.236,31.734,2
21.539,32.79,2
16.968,31.975,2
19.206,35.276,2
21.011,36.496,2
19.129,31.546,2
14.826,36.47,2
15.926,34.077,2
17.788,35.68,2
18.581,33.661,2
17.551,34.798,2
16.818,36.832,2
19.329,36.152,2
21.761,31.852,2
22.139,35.367,2
16.28,32.261,2
19.891,35.029,2
19.409,32.994,2
18.994,34.73,2
18.028,35.056,2
16.583,34.117,2
16.07,37.073,2
16.189,34.524,2
19.298,32.481,2
18.082,32.017,2
20.951,34.543,2
16.737,30.714,2
15.909,37.991,2
17.588,30.909,2
17.906,29.995,2
17.579,31.241,2
19.078,34.882,2
19.579,34.039,2
18.324,34.006,2
18.649,30.777,2
18.922,34.271,2
18.755,35.262,2
15.936,34.997,2
16.204,34.385,2
18.018,35.218,2
17.484,35.478,2
21.584,36.997,2
15.925,33.764,2
16.662,37.408,2
18.824,35.754,2
18.62,33.18,2
19.516,34.596,2
17.291,31.171,2
18.46,34.741,2
14.913,32.089,2
15.053,33.348,2
18.926,35.446,2
20.448,36.213,2
22.374,32.084,2
20.188,35.909,2
16.877,36.788,2
16.892,30.427,2
18.237,32.742,2
16.236,31.468,2
17.638,32.712,2
16.368,31.225,2
18.895,35.368,2
16.271,35.794,2
19.36,32.786,2
21.651,33.305,2
19.982,32.654,2
21.05,36.302,2
31.186,22.177,3
24.295,25.784,3
24.436,26.144,3
26.133,25.15,3
30.11,26.178,3
26.055,25.278,3
15.939,25.584,3
16.657,28.149,3
28.847,25.721,3
37.928,18.841,3
18.37,27.926,3
32.161,19.423,3
30.635,26.532,3
31.193,19.695,3
33.379,16.526,3
21.883,25.432,3
19.798,24.431,3
23.626,27.905,3
15.394,25.73,3
31.497,25.493,3
28.158,18.124,3
28.739,22.842,3
24.698,25.815,3
16.596,25.522,3
31.261,21.205,3
30.489,20.469,3
21.486,27.205,3
27.971,23.244,3
23.246,25.207,3
35.873,20.499,3
18.507,25.936,3
16.94,26.688,3
19.247,26.251,3
29.242,22.172,3
22.581,31.063,3
22.839,28.876,3
17.976,25.112,3
26.589,24.966,3
20.601,23.874,3
29.122,23.827,3
33.944,19.984,3
36.774,23.685,3
22.287,24.082,3
26.541,21.856,3
22.408,25,3
16.747,24.626,3
21.331,28.189,3
18.831,28.323,3
28.871,20.579,3
29.296,19.914,3
33.301,23.407,3
18.361,27.216,3
28.188,23.894,3
26.829,25.038,3
23.67,26.354,3
21.939,27.055,3
27.971,24.381,3
33.052,19.875,3
20.302,23.941,3
39.38,26.037,3
30.048,18.927,3
41.482,17.113,3
28.735,18.58,3
11.137,28.822,3
33.816,23.698,3
33.239,14.851,3
22.17,28.088,3
30.091,19.479,3
32.216,27.081,3
26.886,24.249,3
22.139,25.271,3
21.067,23.624,3
28.102,18.984,3
14.445,23.271,3
21.498,28.789,3
26.222,25.356,3
27.466,23.951,3
29.254,24.863,3
22.282,25.338,3
16.371,27.961,3
22.738,31.092,3
23.233,26.138,3
20.955,26.745,3
35.201,17.128,3
20.844,27.011,3
20.797,25.577,3
32.527,16.797,3
22.127,25.864,3
26.739,23.193,3
17.834,23.704,3
26.529,23.889,3
18.351,27.237,3
15.29,23.055,3
26.251,22.687,3
26.547,24.365,3
22.119,25.588,3
15.757,22.966,3
15.153,29.227,3
32.067,18.89,3
22.036,27.335,3
29.045,19.074,3
18.839,26.997,3
29.226,21.677,3
20.126,25.052,3
34.195,25.291,3
30.868,23.638,3
22.463,24.901,3
30.333,16.674,3
19.043,23.268,3
34.295,22.098,3
23.511,27.201,3
40.87,26.53,3
39.152,20.799,3
22.447,24.752,3
10.021,34.407,3
30.449,20.35,3
17.338,27.769,3
19.48,28.032,3
17.52,27.935,3
36.175,18.136,3
22.647,30.595,3
28.941,22.556,3
28.916,24.482,3
16.66,23.515,3
31.149,27.068,3
31.95,22.244,3
28.021,25.163,3
34.686,27.4,3
27.271,21.515,3
18.173,28.202,3
23.553,28.608,3
12.306,30.866,3
31.263,25.197,3
29.233,21.133,3
27.124,25.442,3
33.83,25.557,3
30.29,25.65,3
30.85,22.579,3
27.38,18.417,3
29.894,19.52,3
27.026,21.907,3
19.259,29.088,3
19.805,25.657,3
29.055,24.219,3
20.751,28.19,3
24.079,26.762,3
25.95,23.326,3
29.133,19.816,3
31.517,24.137,3
31.239,24.417,3
21.098,26.226,3
31.008,24.343,3
19.498,29.54,3
35.343,24.907,3
35.145,21.089,3
22.097,24.188,3
32.232,20.281,3
33.493,23.225,3
20.474,25.299,3
34.088,13.958,3
31.71,23.863,3
17.816,23.723,3
17.888,27.567,3
20.286,27.521,3
21.393,26.242,3
30.146,21.046,3
25.941,24.223,3
29.83,20.128,3
12.388,29.97,3
28.035,25.685,3
31.813,22.173,3
34.237,20.61,3
28.599,19.366,3
28.878,18.905,3
21.647,24.226,3
29.032,18.318,3
27.271,24.921,3
20.668,24.383,3
20.372,26.687,3
33.279,23.495,3
36.968,16.158,3
32.718,24.451,3
15.106,28.853,3
32.355,23.15,3
21.109,27.04,3
21.334,25.978,3
33.021,22.013,3
21.494,23.783,3
21.238,27.318,3
22.362,25.314,3
20.773,24.555,3
21.513,25.619,3
28.027,19.197,3
19.116,27.965,3
37.688,21.134,3
29.28,22.17,3
25.41,23.94,3
33.424,18.581,3
32.833,23.794,3
22.729,24.441,3
27.167,23.883,3
22.485,24.125,3
23.121,25.55,3
22.429,28.033,3
29.511,18.168,3
31.158,24.013,3
14.232,24.931,3
30.958,21.206,3
27.821,18.295,3
26.82,21.879,3
28.43,25.131,3
29.055,19.038,3
39.409,19.062,3
33.551,21.051,3
29.752,25.605,3
21.413,29.699,3
18.55,25.894,3
35.945,14.954,3
23.317,28.518,3
27.089,25.598,3
21.906,26.686,3
20.147,25.757,3
21.037,28.155,3
25.826,23.218,3
28.125,22.543,3
20.305,23.938,3
43.82,24.242,3
21.194,26.658,3
21.379,24.035,3
36.274,21.104,3
19.642,27.371,3
22.307,27.021,3
23.044,26.214,3
29.604,19.813,3
25.815,23.701,3
21.193,26.997,3
32.321,21.946,3
30.873,18.798,3
20.287,26.875,3
37.759,25.594,3
21.177,26.819,3
21.962,27.859,3
33.107,19.602,3
20.652,24.229,3
30.238,24.139,3
10.393,30.587,3
33.711,19.712,3
32.207,21.609,3
20.061,23.555,3
22.957,26.971,3
24.085,25.754,3
32.964,26.215,3
27.876,25.528,3
26.54,24.414,3
19.915,24.63,3
12.532,23.691,3
28.653,22.122,3
18.474,25.966,3
21.385,26.904,3
19.589,26.888,3
22.322,24.524,3
34.949,24.101,3
29.708,21.253,3
27.52,22.314,3
27.82,23.024,3
20.713,29.676,3
10.954,27.598,3
30.691,17.395,3
23.699,28.465,3
31.672,20.963,3
27.704,20.1,3
21.495,26.97,3
27.676,24.526,3
22.047,25.237,3
20.952,26.064,3
35.44,20.647,3
32.077,22.985,3
27.086,23.259,3
29.911,19.796,3
41.761,14.686,3
20.429,25.281,3
29.335,26.089,3
22.728,30.88,3
19.772,28.812,3
26.252,23.678,3
36.441,18.256,3
35.996,27.892,3
18.216,25.057,3
32.51,20.088,3
32.004,16.153,3
36.271,17.345,3
23.008,27.225,3
30.212,15.486,3
22.082,24.37,3
30.023,22.802,3
21.628,24.982,3
19.976,26.651,3
24.225,24.925,3
28.859,22.921,3
29.087,21.759,3
28.354,21.942,3
19.769,26.153,3
41.065,17.229,3
35.892,21.511,3
30.207,25.297,3
38.598,14.813,3
23.367,27.038,3
31.768,25.655,3
23.39,28.333,3
31.223,23.13,3
22.832,24.466,3
35.827,19.686,3
36.133,18.43,3
26.166,24.059,3
21.272,28.578,3
29.08,20.003,3
34.533,26.633,3
30.546,19.441,3
32.616,25.631,3
21.424,28.455,3
13.559,27.68,3
29.03,25.876,3
29.159,23.197,3
27.272,25.299,3
29.01,19.42,3
28.903,24.74,3
26.966,21.686,3
26.273,24.999,3
28.86,22.579,3
21.343,25.096,3
35.13,15.578,3
19.477,23.75,3
31.353,20.477,3
17.911,28.571,3
35.579,26.376,3
31.91,26.456,3
25.538,23.792,3
18.333,28.378,3
26.552,23.199,3
27.501,25.323,3
38.011,17.404,3
27.092,22.237,3
22.653,25.283,3
22.491,30.332,3
22.161,29.595,3
16.517,23.711,3
19.497,28.13,3
20.618,27.813,3
26.431,23.794,3
30.611,22.447,3
